,Vehicle_id,Vehicle_Name,Category,Transmission,Base_Price,Price,Date_Pickup,Date_Dropoff
111,735898091,Cadillac XTS  ,Luxury,Automatic,116.15,120.35,2023-01-12,2023-01-13
157,646141193,Cadillac XTS,Luxury,Automatic,116.15,120.35,2023-01-12,2023-01-13
98,636464758,Cadillac XTS  ,Luxury,Automatic,110.54,114.54,2023-01-12,2023-01-13
112,642896921,Chrysler 300  ,Luxury,Automatic,109.63,113.59,2023-01-12,2023-01-13
162,658163273,Chrysler 300,Luxury,Automatic,108.39,112.31,2023-01-12,2023-01-13
92,659534556,Chrysler 300,Luxury,Automatic,106.35,110.19,2023-01-12,2023-01-13
90,643095306,Buick LaCrosse  ,Luxury,Automatic,105.12,108.92,2023-01-12,2023-01-13
82,631553768,Lincoln Continental,Luxury,Automatic,104.99,108.79,2023-01-12,2023-01-13
85,735895261,Cadillac XTS  ,Luxury,Automatic,104.95,108.74,2023-01-12,2023-01-13
94,638446461,Chrysler 300  ,Luxury,Automatic,99.77,103.38,2023-01-12,2023-01-13
60,585207183,Chrysler 300  ,Luxury,Automatic,97.3,100.82,2023-01-12,2023-01-13
34,638489136,Chrysler 300  ,Luxury,Automatic,95.25,98.69,2023-01-12,2023-01-13
15,631938698,Buick LaCrosse  ,Luxury,Automatic,92.78,96.13,2023-01-12,2023-01-13
313,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,314.61,2023-01-13,2023-01-14
301,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.99,2023-01-13,2023-01-14
229,644881573,Cadillac XTS  ,Luxury,Automatic,156.25,161.9,2023-01-13,2023-01-14
202,636479888,Cadillac XTS  ,Luxury,Automatic,149.77,155.18,2023-01-13,2023-01-14
180,646119413,Cadillac XTS,Luxury,Automatic,144.17,149.38,2023-01-13,2023-01-14
189,644901168,Cadillac XTS  ,Luxury,Automatic,139.34,144.38,2023-01-13,2023-01-14
166,636492688,Cadillac XTS  ,Luxury,Automatic,132.97,137.78,2023-01-13,2023-01-14
184,644861493,Cadillac XTS  ,Luxury,Automatic,128.07,132.7,2023-01-13,2023-01-14
185,646151293,Cadillac XTS,Luxury,Automatic,127.36,131.96,2023-01-13,2023-01-14
197,658137488,Chrysler 300,Luxury,Automatic,121.97,126.38,2023-01-13,2023-01-14
192,636472613,Cadillac XTS  ,Luxury,Automatic,121.76,126.16,2023-01-13,2023-01-14
199,658190013,Chrysler 300,Luxury,Automatic,120.74,125.1,2023-01-13,2023-01-14
102,644841863,Cadillac XTS  ,Luxury,Automatic,116.8,121.02,2023-01-13,2023-01-14
110,735898091,Cadillac XTS  ,Luxury,Automatic,116.15,120.35,2023-01-13,2023-01-14
159,646141193,Cadillac XTS,Luxury,Automatic,116.15,120.35,2023-01-13,2023-01-14
96,636464758,Cadillac XTS  ,Luxury,Automatic,110.54,114.54,2023-01-13,2023-01-14
112,642896921,Chrysler 300  ,Luxury,Automatic,109.63,113.59,2023-01-13,2023-01-14
163,658163273,Chrysler 300,Luxury,Automatic,108.39,112.31,2023-01-13,2023-01-14
90,659534556,Chrysler 300,Luxury,Automatic,106.35,110.19,2023-01-13,2023-01-14
85,643095306,Buick LaCrosse  ,Luxury,Automatic,105.12,108.92,2023-01-13,2023-01-14
77,631553768,Lincoln Continental,Luxury,Automatic,104.99,108.79,2023-01-13,2023-01-14
80,735895261,Cadillac XTS  ,Luxury,Automatic,104.95,108.74,2023-01-13,2023-01-14
92,638446461,Chrysler 300  ,Luxury,Automatic,99.77,103.38,2023-01-13,2023-01-14
59,585207183,Chrysler 300  ,Luxury,Automatic,97.3,100.82,2023-01-13,2023-01-14
34,638489136,Chrysler 300  ,Luxury,Automatic,95.25,98.69,2023-01-13,2023-01-14
15,631938698,Buick LaCrosse  ,Luxury,Automatic,92.78,96.13,2023-01-13,2023-01-14
316,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,314.61,2023-01-14,2023-01-15
309,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.99,2023-01-14,2023-01-15
211,644881573,Cadillac XTS  ,Luxury,Automatic,153.24,158.78,2023-01-14,2023-01-15
203,636479888,Cadillac XTS  ,Luxury,Automatic,146.79,152.1,2023-01-14,2023-01-15
201,646119413,Cadillac XTS,Luxury,Automatic,141.18,146.28,2023-01-14,2023-01-15
197,644901168,Cadillac XTS  ,Luxury,Automatic,136.34,141.27,2023-01-14,2023-01-15
191,636492688,Cadillac XTS  ,Luxury,Automatic,129.98,134.68,2023-01-14,2023-01-15
160,644861493,Cadillac XTS  ,Luxury,Automatic,125.07,129.59,2023-01-14,2023-01-15
136,646151293,Cadillac XTS,Luxury,Automatic,124.38,128.88,2023-01-14,2023-01-15
181,658137488,Chrysler 300,Luxury,Automatic,121.28,125.66,2023-01-14,2023-01-15
183,658190013,Chrysler 300,Luxury,Automatic,120.04,124.38,2023-01-14,2023-01-15
153,636472613,Cadillac XTS  ,Luxury,Automatic,118.77,123.06,2023-01-14,2023-01-15
88,644841863,Cadillac XTS  ,Luxury,Automatic,113.81,117.92,2023-01-14,2023-01-15
110,646141193,Cadillac XTS,Luxury,Automatic,113.17,117.26,2023-01-14,2023-01-15
78,735898091,Cadillac XTS  ,Luxury,Automatic,113.17,117.26,2023-01-14,2023-01-15
74,631553768,Lincoln Continental,Luxury,Automatic,112.66,116.73,2023-01-14,2023-01-15
56,659534556,Chrysler 300,Luxury,Automatic,110.17,114.15,2023-01-14,2023-01-15
83,642896921,Chrysler 300  ,Luxury,Automatic,108.94,112.88,2023-01-14,2023-01-15
50,643095306,Buick LaCrosse  ,Luxury,Automatic,108.94,112.88,2023-01-14,2023-01-15
134,658163273,Chrysler 300,Luxury,Automatic,107.7,111.59,2023-01-14,2023-01-15
65,636464758,Cadillac XTS  ,Luxury,Automatic,107.56,111.45,2023-01-14,2023-01-15
48,735895261,Cadillac XTS  ,Luxury,Automatic,101.97,105.66,2023-01-14,2023-01-15
58,638446461,Chrysler 300  ,Luxury,Automatic,99.08,102.66,2023-01-14,2023-01-15
34,638489136,Chrysler 300  ,Luxury,Automatic,99.08,102.66,2023-01-14,2023-01-15
22,585207183,Chrysler 300  ,Luxury,Automatic,96.61,100.1,2023-01-14,2023-01-15
12,631938698,Buick LaCrosse  ,Luxury,Automatic,96.61,100.1,2023-01-14,2023-01-15
314,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,272.79,2023-01-15,2023-01-16
312,723428946,BMW 5 Series,Luxury,Automatic,241.94,250.69,2023-01-15,2023-01-16
225,644881573,Cadillac XTS  ,Luxury,Automatic,152.87,158.4,2023-01-15,2023-01-16
216,636479888,Cadillac XTS  ,Luxury,Automatic,146.42,151.71,2023-01-15,2023-01-16
213,646119413,Cadillac XTS,Luxury,Automatic,140.81,145.9,2023-01-15,2023-01-16
209,644901168,Cadillac XTS  ,Luxury,Automatic,135.97,140.89,2023-01-15,2023-01-16
199,636492688,Cadillac XTS  ,Luxury,Automatic,129.61,134.3,2023-01-15,2023-01-16
168,644861493,Cadillac XTS  ,Luxury,Automatic,124.7,129.21,2023-01-15,2023-01-16
142,646151293,Cadillac XTS,Luxury,Automatic,124.01,128.49,2023-01-15,2023-01-16
191,658137488,Chrysler 300,Luxury,Automatic,121.28,125.66,2023-01-15,2023-01-16
193,658190013,Chrysler 300,Luxury,Automatic,120.04,124.38,2023-01-15,2023-01-16
160,636472613,Cadillac XTS  ,Luxury,Automatic,118.4,122.68,2023-01-15,2023-01-16
75,631553768,Lincoln Continental,Luxury,Automatic,113.83,117.94,2023-01-15,2023-01-16
84,644841863,Cadillac XTS  ,Luxury,Automatic,113.43,117.53,2023-01-15,2023-01-16
110,646141193,Cadillac XTS,Luxury,Automatic,112.8,116.88,2023-01-15,2023-01-16
79,735898091,Cadillac XTS  ,Luxury,Automatic,112.8,116.88,2023-01-15,2023-01-16
52,659534556,Chrysler 300,Luxury,Automatic,110.17,114.15,2023-01-15,2023-01-16
54,643095306,Buick LaCrosse  ,Luxury,Automatic,108.94,112.88,2023-01-15,2023-01-16
88,642896921,Chrysler 300  ,Luxury,Automatic,108.94,112.88,2023-01-15,2023-01-16
151,658163273,Chrysler 300,Luxury,Automatic,107.7,111.59,2023-01-15,2023-01-16
65,636464758,Cadillac XTS  ,Luxury,Automatic,107.21,111.09,2023-01-15,2023-01-16
51,735895261,Cadillac XTS  ,Luxury,Automatic,101.6,105.27,2023-01-15,2023-01-16
62,638446461,Chrysler 300  ,Luxury,Automatic,99.08,102.66,2023-01-15,2023-01-16
36,638489136,Chrysler 300  ,Luxury,Automatic,99.08,102.66,2023-01-15,2023-01-16
25,585207183,Chrysler 300  ,Luxury,Automatic,96.61,100.1,2023-01-15,2023-01-16
17,631938698,Buick LaCrosse  ,Luxury,Automatic,96.61,100.1,2023-01-15,2023-01-16
319,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,272.79,2023-01-16,2023-01-17
313,723428946,BMW 5 Series,Luxury,Automatic,241.94,250.69,2023-01-16,2023-01-17
247,644881573,Cadillac XTS  ,Luxury,Automatic,172.3,178.53,2023-01-16,2023-01-17
239,636479888,Cadillac XTS  ,Luxury,Automatic,165.73,171.72,2023-01-16,2023-01-17
238,646119413,Cadillac XTS,Luxury,Automatic,160.12,165.91,2023-01-16,2023-01-17
232,644901168,Cadillac XTS  ,Luxury,Automatic,155.39,161.01,2023-01-16,2023-01-17
223,636492688,Cadillac XTS  ,Luxury,Automatic,148.93,154.31,2023-01-16,2023-01-17
216,644861493,Cadillac XTS  ,Luxury,Automatic,144.12,149.33,2023-01-16,2023-01-17
209,646151293,Cadillac XTS,Luxury,Automatic,143.32,148.5,2023-01-16,2023-01-17
186,636472613,Cadillac XTS  ,Luxury,Automatic,137.71,142.69,2023-01-16,2023-01-17
120,644841863,Cadillac XTS  ,Luxury,Automatic,132.85,137.65,2023-01-16,2023-01-17
112,735898091,Cadillac XTS  ,Luxury,Automatic,132.11,136.89,2023-01-16,2023-01-17
203,658137488,Chrysler 300,Luxury,Automatic,132.11,136.89,2023-01-16,2023-01-17
168,646141193,Cadillac XTS,Luxury,Automatic,132.11,136.89,2023-01-16,2023-01-17
205,658190013,Chrysler 300,Luxury,Automatic,130.88,135.61,2023-01-16,2023-01-17
117,636464758,Cadillac XTS  ,Luxury,Automatic,126.52,131.09,2023-01-16,2023-01-17
108,631553768,Lincoln Continental,Luxury,Automatic,126.32,130.89,2023-01-16,2023-01-17
81,659534556,Chrysler 300,Luxury,Automatic,121.02,125.39,2023-01-16,2023-01-17
106,735895261,Cadillac XTS  ,Luxury,Automatic,120.91,125.28,2023-01-16,2023-01-17
132,642896921,Chrysler 300  ,Luxury,Automatic,119.78,124.11,2023-01-16,2023-01-17
74,643095306,Buick LaCrosse  ,Luxury,Automatic,119.78,124.11,2023-01-16,2023-01-17
197,658163273,Chrysler 300,Luxury,Automatic,118.55,122.84,2023-01-16,2023-01-17
30,638489136,Chrysler 300  ,Luxury,Automatic,109.91,113.88,2023-01-16,2023-01-17
61,638446461,Chrysler 300  ,Luxury,Automatic,109.91,113.88,2023-01-16,2023-01-17
19,585207183,Chrysler 300  ,Luxury,Automatic,107.44,111.32,2023-01-16,2023-01-17
8,631938698,Buick LaCrosse  ,Luxury,Automatic,107.44,111.32,2023-01-16,2023-01-17
319,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,272.79,2023-01-17,2023-01-18
312,723428946,BMW 5 Series,Luxury,Automatic,241.94,250.69,2023-01-17,2023-01-18
246,644881573,Cadillac XTS  ,Luxury,Automatic,172.3,178.53,2023-01-17,2023-01-18
238,636479888,Cadillac XTS  ,Luxury,Automatic,165.73,171.72,2023-01-17,2023-01-18
237,646119413,Cadillac XTS,Luxury,Automatic,160.12,165.91,2023-01-17,2023-01-18
231,644901168,Cadillac XTS  ,Luxury,Automatic,155.39,161.01,2023-01-17,2023-01-18
224,636492688,Cadillac XTS  ,Luxury,Automatic,148.93,154.31,2023-01-17,2023-01-18
215,644861493,Cadillac XTS  ,Luxury,Automatic,144.12,149.33,2023-01-17,2023-01-18
209,646151293,Cadillac XTS,Luxury,Automatic,143.32,148.5,2023-01-17,2023-01-18
184,636472613,Cadillac XTS  ,Luxury,Automatic,137.71,142.69,2023-01-17,2023-01-18
121,644841863,Cadillac XTS  ,Luxury,Automatic,132.85,137.65,2023-01-17,2023-01-18
202,658137488,Chrysler 300,Luxury,Automatic,132.11,136.89,2023-01-17,2023-01-18
111,735898091,Cadillac XTS  ,Luxury,Automatic,132.11,136.89,2023-01-17,2023-01-18
170,646141193,Cadillac XTS,Luxury,Automatic,132.11,136.89,2023-01-17,2023-01-18
204,658190013,Chrysler 300,Luxury,Automatic,130.88,135.61,2023-01-17,2023-01-18
118,636464758,Cadillac XTS  ,Luxury,Automatic,126.52,131.09,2023-01-17,2023-01-18
108,631553768,Lincoln Continental,Luxury,Automatic,126.32,130.89,2023-01-17,2023-01-18
80,659534556,Chrysler 300,Luxury,Automatic,121.02,125.39,2023-01-17,2023-01-18
106,735895261,Cadillac XTS  ,Luxury,Automatic,120.91,125.28,2023-01-17,2023-01-18
76,643095306,Buick LaCrosse  ,Luxury,Automatic,119.78,124.11,2023-01-17,2023-01-18
130,642896921,Chrysler 300  ,Luxury,Automatic,119.78,124.11,2023-01-17,2023-01-18
198,658163273,Chrysler 300,Luxury,Automatic,118.55,122.84,2023-01-17,2023-01-18
35,638489136,Chrysler 300  ,Luxury,Automatic,109.91,113.88,2023-01-17,2023-01-18
66,638446461,Chrysler 300  ,Luxury,Automatic,109.91,113.88,2023-01-17,2023-01-18
13,631938698,Buick LaCrosse  ,Luxury,Automatic,107.44,111.32,2023-01-17,2023-01-18
23,585207183,Chrysler 300  ,Luxury,Automatic,107.44,111.32,2023-01-17,2023-01-18
317,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,272.79,2023-01-18,2023-01-19
309,723428946,BMW 5 Series,Luxury,Automatic,241.94,250.69,2023-01-18,2023-01-19
238,644881573,Cadillac XTS  ,Luxury,Automatic,172.72,178.96,2023-01-18,2023-01-19
235,636479888,Cadillac XTS  ,Luxury,Automatic,166.17,172.18,2023-01-18,2023-01-19
212,646119413,Cadillac XTS,Luxury,Automatic,160.56,166.36,2023-01-18,2023-01-19
217,644901168,Cadillac XTS  ,Luxury,Automatic,155.82,161.45,2023-01-18,2023-01-19
230,636492688,Cadillac XTS  ,Luxury,Automatic,149.35,154.75,2023-01-18,2023-01-19
209,644861493,Cadillac XTS  ,Luxury,Automatic,144.56,149.79,2023-01-18,2023-01-19
202,646151293,Cadillac XTS,Luxury,Automatic,143.75,148.95,2023-01-18,2023-01-19
187,636472613,Cadillac XTS  ,Luxury,Automatic,138.14,143.13,2023-01-18,2023-01-19
114,644841863,Cadillac XTS  ,Luxury,Automatic,133.29,138.11,2023-01-18,2023-01-19
101,735898091,Cadillac XTS  ,Luxury,Automatic,132.55,137.34,2023-01-18,2023-01-19
160,646141193,Cadillac XTS,Luxury,Automatic,132.55,137.34,2023-01-18,2023-01-19
204,658137488,Chrysler 300,Luxury,Automatic,131.15,135.89,2023-01-18,2023-01-19
206,658190013,Chrysler 300,Luxury,Automatic,129.91,134.61,2023-01-18,2023-01-19
112,636464758,Cadillac XTS  ,Luxury,Automatic,126.94,131.53,2023-01-18,2023-01-19
99,735895261,Cadillac XTS  ,Luxury,Automatic,121.34,125.73,2023-01-18,2023-01-19
70,659534556,Chrysler 300,Luxury,Automatic,120.06,124.4,2023-01-18,2023-01-19
81,631553768,Lincoln Continental,Luxury,Automatic,119.04,123.34,2023-01-18,2023-01-19
65,643095306,Buick LaCrosse  ,Luxury,Automatic,118.82,123.12,2023-01-18,2023-01-19
115,642896921,Chrysler 300  ,Luxury,Automatic,118.82,123.12,2023-01-18,2023-01-19
190,658163273,Chrysler 300,Luxury,Automatic,117.58,121.83,2023-01-18,2023-01-19
36,638489136,Chrysler 300  ,Luxury,Automatic,108.95,112.89,2023-01-18,2023-01-19
59,638446461,Chrysler 300  ,Luxury,Automatic,108.95,112.89,2023-01-18,2023-01-19
13,631938698,Buick LaCrosse  ,Luxury,Automatic,106.49,110.34,2023-01-18,2023-01-19
26,585207183,Chrysler 300  ,Luxury,Automatic,106.49,110.34,2023-01-18,2023-01-19
316,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,272.79,2023-01-19,2023-01-20
307,723428946,BMW 5 Series,Luxury,Automatic,241.94,250.69,2023-01-19,2023-01-20
248,644881573,Cadillac XTS  ,Luxury,Automatic,172.72,178.96,2023-01-19,2023-01-20
256,636479888,Cadillac XTS  ,Luxury,Automatic,166.17,172.18,2023-01-19,2023-01-20
221,646119413,Cadillac XTS,Luxury,Automatic,160.56,166.36,2023-01-19,2023-01-20
214,644901168,Cadillac XTS  ,Luxury,Automatic,155.82,161.45,2023-01-19,2023-01-20
189,636492688,Cadillac XTS  ,Luxury,Automatic,149.35,154.75,2023-01-19,2023-01-20
177,644861493,Cadillac XTS  ,Luxury,Automatic,144.56,149.79,2023-01-19,2023-01-20
198,646151293,Cadillac XTS,Luxury,Automatic,143.75,148.95,2023-01-19,2023-01-20
190,636472613,Cadillac XTS  ,Luxury,Automatic,138.14,143.13,2023-01-19,2023-01-20
149,644841863,Cadillac XTS  ,Luxury,Automatic,133.29,138.11,2023-01-19,2023-01-20
136,735898091,Cadillac XTS  ,Luxury,Automatic,132.55,137.34,2023-01-19,2023-01-20
178,646141193,Cadillac XTS,Luxury,Automatic,132.55,137.34,2023-01-19,2023-01-20
143,636464758,Cadillac XTS  ,Luxury,Automatic,126.94,131.53,2023-01-19,2023-01-20
205,658137488,Chrysler 300,Luxury,Automatic,123.42,127.88,2023-01-19,2023-01-20
207,658190013,Chrysler 300,Luxury,Automatic,122.18,126.6,2023-01-19,2023-01-20
103,735895261,Cadillac XTS  ,Luxury,Automatic,121.34,125.73,2023-01-19,2023-01-20
104,631553768,Lincoln Continental,Luxury,Automatic,119.04,123.34,2023-01-19,2023-01-20
96,642896921,Chrysler 300  ,Luxury,Automatic,111.09,115.11,2023-01-19,2023-01-20
159,658163273,Chrysler 300,Luxury,Automatic,109.85,113.82,2023-01-19,2023-01-20
76,659534556,Chrysler 300,Luxury,Automatic,107.7,111.59,2023-01-19,2023-01-20
71,643095306,Buick LaCrosse  ,Luxury,Automatic,106.48,110.33,2023-01-19,2023-01-20
81,638446461,Chrysler 300  ,Luxury,Automatic,101.21,104.87,2023-01-19,2023-01-20
56,585207183,Chrysler 300  ,Luxury,Automatic,98.76,102.33,2023-01-19,2023-01-20
26,638489136,Chrysler 300  ,Luxury,Automatic,96.61,100.1,2023-01-19,2023-01-20
15,631938698,Buick LaCrosse  ,Luxury,Automatic,94.13,97.53,2023-01-19,2023-01-20
320,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,314.61,2023-01-20,2023-01-21
310,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.99,2023-01-20,2023-01-21
251,644881573,Cadillac XTS  ,Luxury,Automatic,172.72,178.96,2023-01-20,2023-01-21
243,636479888,Cadillac XTS  ,Luxury,Automatic,166.17,172.18,2023-01-20,2023-01-21
216,646119413,Cadillac XTS,Luxury,Automatic,160.56,166.36,2023-01-20,2023-01-21
210,644901168,Cadillac XTS  ,Luxury,Automatic,155.82,161.45,2023-01-20,2023-01-21
143,636492688,Cadillac XTS  ,Luxury,Automatic,149.35,154.75,2023-01-20,2023-01-21
170,644861493,Cadillac XTS  ,Luxury,Automatic,144.56,149.79,2023-01-20,2023-01-21
185,646151293,Cadillac XTS,Luxury,Automatic,143.75,148.95,2023-01-20,2023-01-21
189,636472613,Cadillac XTS  ,Luxury,Automatic,138.14,143.13,2023-01-20,2023-01-21
140,644841863,Cadillac XTS  ,Luxury,Automatic,133.29,138.11,2023-01-20,2023-01-21
177,646141193,Cadillac XTS,Luxury,Automatic,132.55,137.34,2023-01-20,2023-01-21
133,735898091,Cadillac XTS  ,Luxury,Automatic,132.55,137.34,2023-01-20,2023-01-21
142,636464758,Cadillac XTS  ,Luxury,Automatic,126.94,131.53,2023-01-20,2023-01-21
201,658137488,Chrysler 300,Luxury,Automatic,123.42,127.88,2023-01-20,2023-01-21
203,658190013,Chrysler 300,Luxury,Automatic,122.18,126.6,2023-01-20,2023-01-21
101,735895261,Cadillac XTS  ,Luxury,Automatic,121.34,125.73,2023-01-20,2023-01-21
103,631553768,Lincoln Continental,Luxury,Automatic,119.04,123.34,2023-01-20,2023-01-21
96,642896921,Chrysler 300  ,Luxury,Automatic,111.09,115.11,2023-01-20,2023-01-21
156,658163273,Chrysler 300,Luxury,Automatic,109.85,113.82,2023-01-20,2023-01-21
71,659534556,Chrysler 300,Luxury,Automatic,107.7,111.59,2023-01-20,2023-01-21
65,643095306,Buick LaCrosse  ,Luxury,Automatic,106.48,110.33,2023-01-20,2023-01-21
82,638446461,Chrysler 300  ,Luxury,Automatic,101.21,104.87,2023-01-20,2023-01-21
56,585207183,Chrysler 300  ,Luxury,Automatic,98.76,102.33,2023-01-20,2023-01-21
25,638489136,Chrysler 300  ,Luxury,Automatic,96.61,100.1,2023-01-20,2023-01-21
15,631938698,Buick LaCrosse  ,Luxury,Automatic,94.13,97.53,2023-01-20,2023-01-21
315,673928006,Mercedes-Benz GLC,Luxury,Automatic,303.63,314.61,2023-01-21,2023-01-22
313,723428946,BMW 5 Series,Luxury,Automatic,278.91,288.99,2023-01-21,2023-01-22
237,644881573,Cadillac XTS  ,Luxury,Automatic,172.72,178.96,2023-01-21,2023-01-22
233,636479888,Cadillac XTS  ,Luxury,Automatic,166.17,172.18,2023-01-21,2023-01-22
211,646119413,Cadillac XTS,Luxury,Automatic,160.56,166.36,2023-01-21,2023-01-22
217,644901168,Cadillac XTS  ,Luxury,Automatic,155.82,161.45,2023-01-21,2023-01-22
228,636492688,Cadillac XTS  ,Luxury,Automatic,149.35,154.75,2023-01-21,2023-01-22
208,644861493,Cadillac XTS  ,Luxury,Automatic,144.56,149.79,2023-01-21,2023-01-22
196,646151293,Cadillac XTS,Luxury,Automatic,143.75,148.95,2023-01-21,2023-01-22
183,636472613,Cadillac XTS  ,Luxury,Automatic,138.14,143.13,2023-01-21,2023-01-22
110,644841863,Cadillac XTS  ,Luxury,Automatic,133.29,138.11,2023-01-21,2023-01-22
102,735898091,Cadillac XTS  ,Luxury,Automatic,132.55,137.34,2023-01-21,2023-01-22
160,646141193,Cadillac XTS,Luxury,Automatic,132.55,137.34,2023-01-21,2023-01-22
199,658137488,Chrysler 300,Luxury,Automatic,131.15,135.89,2023-01-21,2023-01-22
201,658190013,Chrysler 300,Luxury,Automatic,129.91,134.61,2023-01-21,2023-01-22
113,636464758,Cadillac XTS  ,Luxury,Automatic,126.94,131.53,2023-01-21,2023-01-22
100,735895261,Cadillac XTS  ,Luxury,Automatic,121.34,125.73,2023-01-21,2023-01-22
72,659534556,Chrysler 300,Luxury,Automatic,120.06,124.4,2023-01-21,2023-01-22
87,631553768,Lincoln Continental,Luxury,Automatic,119.04,123.34,2023-01-21,2023-01-22
115,642896921,Chrysler 300  ,Luxury,Automatic,118.82,123.12,2023-01-21,2023-01-22
65,643095306,Buick LaCrosse  ,Luxury,Automatic,118.82,123.12,2023-01-21,2023-01-22
187,658163273,Chrysler 300,Luxury,Automatic,117.58,121.83,2023-01-21,2023-01-22
59,638446461,Chrysler 300  ,Luxury,Automatic,108.95,112.89,2023-01-21,2023-01-22
34,638489136,Chrysler 300  ,Luxury,Automatic,108.95,112.89,2023-01-21,2023-01-22
16,631938698,Buick LaCrosse  ,Luxury,Automatic,106.49,110.34,2023-01-21,2023-01-22
25,585207183,Chrysler 300  ,Luxury,Automatic,106.49,110.34,2023-01-21,2023-01-22
318,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,272.79,2023-01-22,2023-01-23
312,723428946,BMW 5 Series,Luxury,Automatic,241.94,250.69,2023-01-22,2023-01-23
240,644881573,Cadillac XTS  ,Luxury,Automatic,172.3,178.53,2023-01-22,2023-01-23
236,636479888,Cadillac XTS  ,Luxury,Automatic,165.73,171.72,2023-01-22,2023-01-23
214,646119413,Cadillac XTS,Luxury,Automatic,160.12,165.91,2023-01-22,2023-01-23
218,644901168,Cadillac XTS  ,Luxury,Automatic,155.39,161.01,2023-01-22,2023-01-23
231,636492688,Cadillac XTS  ,Luxury,Automatic,148.93,154.31,2023-01-22,2023-01-23
212,644861493,Cadillac XTS  ,Luxury,Automatic,144.12,149.33,2023-01-22,2023-01-23
205,646151293,Cadillac XTS,Luxury,Automatic,143.32,148.5,2023-01-22,2023-01-23
192,636472613,Cadillac XTS  ,Luxury,Automatic,137.71,142.69,2023-01-22,2023-01-23
115,644841863,Cadillac XTS  ,Luxury,Automatic,132.85,137.65,2023-01-22,2023-01-23
105,735898091,Cadillac XTS  ,Luxury,Automatic,132.11,136.89,2023-01-22,2023-01-23
165,646141193,Cadillac XTS,Luxury,Automatic,132.11,136.89,2023-01-22,2023-01-23
208,658137488,Chrysler 300,Luxury,Automatic,131.15,135.89,2023-01-22,2023-01-23
210,658190013,Chrysler 300,Luxury,Automatic,129.91,134.61,2023-01-22,2023-01-23
117,636464758,Cadillac XTS  ,Luxury,Automatic,126.52,131.09,2023-01-22,2023-01-23
101,735895261,Cadillac XTS  ,Luxury,Automatic,120.91,125.28,2023-01-22,2023-01-23
75,659534556,Chrysler 300,Luxury,Automatic,120.06,124.4,2023-01-22,2023-01-23
92,631553768,Lincoln Continental,Luxury,Automatic,119.04,123.34,2023-01-22,2023-01-23
120,642896921,Chrysler 300  ,Luxury,Automatic,118.82,123.12,2023-01-22,2023-01-23
69,643095306,Buick LaCrosse  ,Luxury,Automatic,118.82,123.12,2023-01-22,2023-01-23
195,658163273,Chrysler 300,Luxury,Automatic,117.58,121.83,2023-01-22,2023-01-23
38,638489136,Chrysler 300  ,Luxury,Automatic,108.95,112.89,2023-01-22,2023-01-23
64,638446461,Chrysler 300  ,Luxury,Automatic,108.95,112.89,2023-01-22,2023-01-23
30,585207183,Chrysler 300  ,Luxury,Automatic,106.49,110.34,2023-01-22,2023-01-23
18,631938698,Buick LaCrosse  ,Luxury,Automatic,106.49,110.34,2023-01-22,2023-01-23
307,673928006,Mercedes-Benz GLC,Luxury,Automatic,263.27,272.79,2023-01-23,2023-01-24
297,723428946,BMW 5 Series,Luxury,Automatic,241.94,250.69,2023-01-23,2023-01-24
201,644881573,Cadillac XTS  ,Luxury,Automatic,158.38,164.11,2023-01-23,2023-01-24
228,636479888,Cadillac XTS  ,Luxury,Automatic,151.89,157.38,2023-01-23,2023-01-24
200,646119413,Cadillac XTS,Luxury,Automatic,146.29,151.58,2023-01-23,2023-01-24
204,644901168,Cadillac XTS  ,Luxury,Automatic,141.47,146.58,2023-01-23,2023-01-24
197,636492688,Cadillac XTS  ,Luxury,Automatic,135.09,139.97,2023-01-23,2023-01-24
168,644861493,Cadillac XTS  ,Luxury,Automatic,130.19,134.9,2023-01-23,2023-01-24
149,646151293,Cadillac XTS,Luxury,Automatic,129.47,134.15,2023-01-23,2023-01-24
190,658137488,Chrysler 300,Luxury,Automatic,126.15,130.71,2023-01-23,2023-01-24
192,658190013,Chrysler 300,Luxury,Automatic,124.91,129.43,2023-01-23,2023-01-24
161,636472613,Cadillac XTS  ,Luxury,Automatic,123.87,128.35,2023-01-23,2023-01-24
93,644841863,Cadillac XTS  ,Luxury,Automatic,118.94,123.24,2023-01-23,2023-01-24
92,735898091,Cadillac XTS  ,Luxury,Automatic,118.28,122.56,2023-01-23,2023-01-24
111,646141193,Cadillac XTS,Luxury,Automatic,118.28,122.56,2023-01-23,2023-01-24
55,659534556,Chrysler 300,Luxury,Automatic,115.04,119.2,2023-01-23,2023-01-24
